Ad ID,Ad name,Ad set name,Campaign name,Creative title,Ad body,Ad creative image,Ad call_to_action type,Ad creative object type,Cost,Cost per website purchase,Website purchase ROAS (return on advertising spend),Website purchases,Website purchases conversion value
120211563133690645,October 2024 Promo-Hankook-A-002.png,Hankook | Purchase | 28 Feb | 15% Off,AU | Prospecting | Promos | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Buy 4 Get 15% off selected Hankook Tyres!

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James. 

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Unbeatable prices on your favourite tyre brands.",,SHOP_NOW,SHARE,247.58,,0,0,0
120211843907350645,Extension | Spring Sale-OCT 14-18 & 21-A-002,Spring Sale 2024 AU | All Brands | 15% off | Oct 14th to 21st,AU | Prospecting | Promos | Launcher Lab,Code: SPRINGSALE24,"🚨 Spring Sale 2024 Extended - Today Only! 🚨

🛒 Use the discount code on checkout

Replace your tyres and have them fitted without leaving the house

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Code: SPRINGSALE24",,SHOP_NOW,SHARE,245.21,17.52,32.45,14,7957.15
120207857576490645,Rapid-Buy4Get15%Off-A-001.png,Broad | V1 | Rapid | P 609 | DriverReviews | 25+,AU | Prospecting | Top Performers | Launcher Lab,Buy tyres online. We'll fit them at your house.,"Buy 4 Get 15% off Rapid tyres

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James. 

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Unbeatable prices on your favourite tyre brands.",,SHOP_NOW,SHARE,244.16,244.16,2.6,1,432.5
120212294155760645,Nov 2024 Promo-Bridgestone-A-001,Bridgestone | NZ | Purchase | 31 Jan | Buy 4 get 15% off,NZ | Prospecting | Launcher Lab,"Join 120,000 happy customers","Save big on ALL Bridgestone tyres with Tyroola 💥

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Replace your tyres and have them fitted without leaving the house",,SHOP_NOW,SHARE,242.51,,0,0,0
120212205088620645,Catalogue | Michelin-B-001,MICHELIN | DriverReview | New Design | 25+,AU | Prospecting | Top Performers | Launcher Lab,Tyre Savings: 💸 15% Off Now,"🚨 Get a discount of up to 15% on all MICHELIN tyres when you purchase 4! 

Accelerate your savings on premium tyres – limited offer!

✅ Price Match Guarantee
✅ Super fast delivery & fitting
✅ Trusted by 120,000+ customers",,LEARN_MORE,SHARE,242.07,121.04,9.42,2,1919
120213128622450645,Continental-AllTyres-Buy4Get15%Off-A-002,Continental | NZ | Purchase | 28 Feb | Buy 4 Get 15% Off,NZ | Prospecting | Launcher Lab,Shop smart with Tyroola 🛞,"Buy 4 Get 15% Off on all CONTINENTAL tyres!  ⏰

Get ready to save huge on our best selection of tyres for a limited time only.

Avail this limited offer in 3 easy steps:
✅ Enter your tyre size
✅ Put 4 tyres in your cart - get the 4th free!
✅ Tyres will be delivered to your doorstep - fast.

Amazing discounts on your favourite tyre brands.",,SHOP_NOW,SHARE,241.87,,0,0,0
120214023291480645,Winrun-Buy4Get15%Off-C-003.png,Winrun | Purchase | 31 Jan | Buy 4 Get 15% off,AU | Prospecting | Promos | Launcher Lab,Buy online. We come to you.,"Buy 4 Get 15% off Winrun R 330 & Maxclaw AT tyres! 🛞

⏱ This deal won't last long. Buy and save today

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James. 

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Unbeatable prices on your favourite tyre brands.",,SHOP_NOW,SHARE,240.69,240.69,2.79,1,670.6
120210108676010645,Zmax-get-15-off-A-003.png,ZMAX | Purchase | 30 Sep | NSW only,AU | Prospecting | Promos | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"15% off ZMAX tyres! 

⭐️⭐️⭐️⭐️⭐️ ""I got what I wanted and saved a few hundred"" — Gary
 
✅ Mobile tyre fitters straight to your door 
✅ No salesman, just tyres 
✅ Competitive pricing Amazing discounts on your favourite tyre brands.",,SHOP_NOW,SHARE,238.77,,0,0,0
120214023382750645,Michelin-Buy-4-get-$200-card-A-003.png,Michelin | Purchase | 28 Feb | $200 Fuel Card,AU | Prospecting | Promos | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"🛞 Buy 4 selected Michelin tyres and receive a $200 Gift Card! 🎁 

⭐️⭐️⭐️⭐️⭐️ Online tyre service — Rhonda

✅ New tyres.
✅ At the best possible price.
✅ Local fitting.

Replace your tyres and have them fitted without leaving the house",,SHOP_NOW,SHARE,236.45,78.82,7.96,3,1882.8
120212294155780645,Nov 2024 Promo-Bridgestone-A-002,Bridgestone | NZ | Purchase | 31 Jan | Buy 4 get 15% off,NZ | Prospecting | Launcher Lab,🛞 Tyroola - Complete tyre-changing solution,"Buy 4 get 15% off ALL Bridgestone tyres!

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Replace your tyres and have them fitted without leaving the house",,SHOP_NOW,SHARE,229.78,229.78,4.46,1,565.37
120207428710320645,Michelin-non-promo-A-001PRR.png,Broad | V1 | Michelin | Original | 25+,AU | Prospecting | Top Performers | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"We come to you with your new tyres.

1. Enter your tyre size  
2. Choose from brands like Pirelli, Goodyear & more
3. Select a fitting station and choose “We come to you”

⭐️⭐️⭐️⭐️⭐️ “Have never thought buying online before but im really happy that i did.. love the price and also the fast delivery will be buying more in the future highly recommend”",,LEARN_MORE,SHARE,225.47,225.47,0.44,1,98.25
120212818050150645,Catalogue | Hankook-002,HANKOOK | DriverReview | New Design | 25+ | 15% Off,AU | Prospecting | Top Performers | Launcher Lab,Tyre Savings: 💸 15% Off Now,"🚨 Buy 4 HANKOOK tyres and save up to 15%! 

Accelerate your savings on premium tyres – limited offer!

✅ Price Match Guarantee
✅ Super fast delivery & fitting
✅ Trusted by 120,000+ customers",,SHOP_NOW,SHARE,223.84,223.84,2.38,1,532
120212177752650645,Catalogue | Pirelli-A-001,PIRELLI | DriverReview | New Design | 25+,AU | Prospecting | Top Performers | Launcher Lab,Tyre Savings: 💸 15% Off Now,"🚨 Get a discount of up to 15% on all PIRELLI tyres when you purchase 4! 

Accelerate your savings on premium tyres – limited offer!

✅ Price Match Guarantee
✅ Super fast delivery & fitting
✅ Trusted by 120,000+ customers",,LEARN_MORE,SHARE,223.61,,0,0,0
120210108675990645,Zmax-get-15-off-A-001.png,ZMAX | Purchase | 30 Sep | NSW only,AU | Prospecting | Promos | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"15% off ZMAX tyres! 

⭐️⭐️⭐️⭐️⭐️ ""I got what I wanted and saved a few hundred"" — Gary
 
✅ Mobile tyre fitters straight to your door 
✅ No salesman, just tyres 
✅ Competitive pricing Amazing discounts on your favourite tyre brands.",,SHOP_NOW,SHARE,220.64,220.64,0.96,1,174
23853518168000644,KUMHO-buy-4-get-15-off-A-001.png,KUMHO | Purchase | 31 Aug | Buy 4 get 15% off | Cost Cap,AU | Prospecting | Promos | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Buy 4 get 15% off KUMHO tyres 🛞

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Replace your tyres and have them fitted without leaving the house",,SHOP_NOW,SHARE,215.69,23.97,67.33,9,6079
120214059490760645,Main Configurator | Tyres under 40 | VIC,VIC | Generic,AU | Prospecting | Location | Launcher Lab,Price Match Guarantee,"Tired of overpaying for tyres? 🛞 

1. Enter your tyre size  
2. Compare tyres & save up to 50% of RRP 
3. Fast delivery & fitting",,SHOP_NOW,SHARE,209.81,,0,0,0
120212293840430645,Roadx-15%Off-A-001,RoadX | NZ | Purchase | 31 Dec | Get 15% Off,NZ | Prospecting | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Buy 4 and get 15% off all RoadX tyres! 

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James. 

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Drive away with premium, reliable tyres today.",,SHOP_NOW,SHARE,209.16,104.58,7.48,2,1253.98
120209238991250645,creative-iteration-B-002.png,Broad | V4 | Creative Iteration | 25+,AU | Prospecting | Top Performers | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"No salesmen needed. What you see is what you get

✅ Transparent Prices
✅ Mobile tyre fitters straight to your door
✅ 120,000+ happy customers

Best tyre prices and service - I've been buying from Tyroola for many years, their prices are excellent and they will price match. On the one occasion I had an issue they resolved it promptly and at no cost to me. Highly recommended! - ⭐️⭐️⭐️⭐️⭐️ Max",,SHOP_NOW,SHARE,207.2,207.2,2.69,1,363.6
120209157807990645,Imperial-AllTyres-Buy4Get15%Off-A-002.png,Imperial | NZ | Purchase | 31 Oct | Buy 4 Get 15% Off,NZ | Prospecting | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Buy 4 and save 15% on all Imperial tyres! 

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James. 

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Drive away with premium, reliable tyres today.",,SHOP_NOW,SHARE,206.36,206.36,11.59,1,330.2
120214154046320645,Main configurator | Single image,Non-promo | Tyre shopping made simple | Carousel,AU | Prospecting | Top Performers | Launcher Lab,Buy Tyres Online | Cheap Tyres Online | Tyroola,"Find your size, pick your tyres, choose delivery or mobile fitting. Clear prices, no hidden fees, done. That's Tyroola. 🛞

Just follow these simple steps:
1. Click the ""Shop Now"" button
2. Chuck in your car's tyre size
3. Choose your perfect set from our ripper deals
4. Fitting options (important step): • Click 'mobile fitting' if you want us to come to you • Choose a local fitter if you want tyres delivered to your local shop

Saving on tyres has never been easier. Get it done today!",,SHOP_NOW,SHARE,205.54,205.54,1.87,1,385
120211144483310645,Las Vegas Promo | V1 | Pattern page,BFGoodrich | Las Vegas Promo | Purchase | Lookalikes,AU | Prospecting | Promos | Launcher Lab,Win A Trip to Las Vegas!,"Ready for an adventure? 

Buy 4 BFGoodrich KO3 tyres and you could be the lucky winner of an exciting trip to Las Vegas. 

✅ New tyres.
✅ At the best possible price.
✅ Local fitting.

Don’t miss out on this incredible opportunity!",,SHOP_NOW,SHARE,204.61,204.61,0.63,1,129
120211562963340645,October 2024 Promo-Hankook-A-001.png,Hankook | Purchase | 28 Feb | 15% Off,AU | Prospecting | Promos | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Buy 4 Get 15% off selected Hankook Tyres!

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James. 

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Unbeatable prices on your favourite tyre brands.",,SHOP_NOW,SHARE,198.56,99.28,8.74,2,915
120211562929910645,October 2024 Promo-Bridgestone-A-003.png,Bridgestone | Purchase | 30 Nov | Buy 4 get 15% Off,AU | Prospecting | Promos | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Buy 4 Get $100 Cashback on selected Bridgestone Tyres!

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James. 

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Unbeatable prices on your favourite tyre brands.",,SHOP_NOW,SHARE,198.38,,0,0,0
120212964032250645,Monday_Cyber Monday December 2024-B-001_with sitelinks,Black Friday 2024 | All Brands | 15% off | Nov 25-29,AU | Prospecting | Promos | Launcher Lab,Code: CYBERMONDAY24,"🚨 Cyber Monday Sale 🚨

🛒 Use the discount code CYBERMONDAY24 on checkout

Replace your tyres and have them fitted without leaving the house

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing",,SHOP_NOW,SHARE,193.21,193.21,2.33,1,451
120214023291470645,Winrun-Buy4Get15%Off-C-001.png,Winrun | Purchase | 31 Jan | Buy 4 Get 15% off,AU | Prospecting | Promos | Launcher Lab,Buy tyres online. We'll fit them at your house.,"Buy 4 Get 15% off Winrun R 330 & Maxclaw AT tyres!

⏱ Won't last long. Grab a set while it lasts.

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James. 

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Unbeatable prices on your favourite tyre brands.",,SHOP_NOW,SHARE,191.14,95.57,2.41,2,460
120209791928640645,Mid-year tyre sale - July 15 to 19-2.png,Mid Year Sale 2024 | NZ | All Brands | 15% off | 19th July,NZ | Prospecting | Launcher Lab,Code: MIDYEAR24,"⏱ Mid Year Sale 2024

Use the discount code on checkout and grab a deal on all tyres storewide

1. Enter your tyre size  
2. Choose from brands like Pirelli, Goodyear & more
3. Select a fitting station and choose “We come to you”

Code: MIDYEAR24

🛞 Tyroola - Complete tyre-changing solution",,SHOP_NOW,SHARE,190.25,63.42,19.45,3,3700.63
120211267773810645,Homepage |  Family Angle V1,Broad | Family Angle | homepage,AU | Prospecting | Top Performers | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"One family, one tyre solution 🛞

Whether it's for the family sedan, SUV, or minivan, we’ve got you covered. 

✅ New tyres.
✅ At the best possible price.
✅ Local fitting.

Durable, reliable, and built for your family’s needs – discover the perfect tyres for all your drives.",,SHOP_NOW,SHARE,186.61,93.31,8.12,2,1515.8
120207001660400645,Bridgestone-Buy4Get15%Off-A-001.png,Bridgestone | NZ | Purchase | 30 Jun | Buy 4 get 15% off | Cost Cap,NZ | Prospecting | Launcher Lab,"Join 120,000 happy customers","Save big on the Potenza Adrenalin RE0003 with Tyroola

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Replace your tyres and have them fitted without leaving the house",,SHOP_NOW,SHARE,182.73,182.73,4.58,1,504.63
120212966671620645,non-promo-A-001-8.png – Copy,Broad | NZ | Q1 2023 Top Performers | 18+ | 7DC,NZ | Prospecting | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"🛞 Saving on tyres has never been easier

✅ Price Match Guarantee
✅ Trusted by 120,000+ customers
✅ No salesman, just tyres

🚛 Shop smart with Tyroola",,SHOP_NOW,SHARE,181.95,60.65,21.78,3,1856.57
120212264602220645,Best Brands Best Prices-A-001.png,Broad | Creative Testing Top Performers | homepage,AU | Prospecting | Top Performers | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Quality meets affordability here. Get your hands on the industry's best tyre brands at prices that'll make you smile. 

✅Excellent tyres. 
✅Extraordinary service. 
✅Exceptional prices.

Elevate Every Drive: Premium brands, pocket-friendly prices.",,SHOP_NOW,SHARE,181.11,,0,0,0
120212293964350645,Pirelli-buy-4-get-$150-cashback-A-002,Pirelli | NZ | Purchase | 30 Nov | $150 Cashback,NZ | Prospecting | Launcher Lab,Instant Cashback,"Buy 4 Pirelli tyres to enjoy up to $150 in Instant Cashbacks

✅ Price Match Guarantee
✅ Fast delivery & fitting
✅ Mobile tyre fitters straight to your door

Join over 120,000 happy customers with Tyroola’s exceptional service",,LEARN_MORE,SHARE,180.21,90.11,7.04,2,1268.63
120214442368350645,Catalogue | Grenlander-D-003_10%,GRENLANDER | DriverReview | Get 10% | 31 Jan | exc WA,AU | Prospecting | Top Performers | Launcher Lab,Tyre Savings: 💸 10% Off Now,"Buy 4 Get 10% Off on all GRENLANDER tyres!  ⏰

Get ready to save huge on our best selection of tyres for a limited time only.

Avail this limited offer in 3 easy steps:
✅ Enter your tyre size
✅ Put 4 tyres in your cart - get the 4th free!
✅ Tyres will be delivered to your doorstep - fast.",,LEARN_MORE,SHARE,179.24,89.62,9.06,2,1624.6
120211843892260645,Extension | Spring Sale-OCT 14-18 & 21-A-004 – Copy 2,Spring Sale 2024 AU | All Brands | 15% off | Oct 14th to 21st,AU | Prospecting | Promos | Launcher Lab,Code: SPRINGSALE24,"🚨 Spring Sale 2024 Extended - Today Only! 🚨

🛒 Use the discount code on checkout

Replace your tyres and have them fitted without leaving the house

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Code: SPRINGSALE24",,SHOP_NOW,SHARE,177.59,35.52,28.24,5,5015.2
120210842844810645,Bridgestone-Buy4Get15%Off-A-003.png,Bridgestone | Purchase | 30 Sep | Buy 4 get 15% off | Cost Cap | 7dc,AU | Prospecting | Promos | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Need a hand buying new tyres? We've got you covered! 

Save big on Dueler HT 684 II tyres with Tyroola

✅ Number 1 rated tyre company
✅ Thousands of 5-star customer reviews
✅ Fast and convenient delivery

🛞 Tyroola - Complete tyre-changing solution",,SHOP_NOW,SHARE,177.13,44.28,11.91,4,2110
